Month,Day,Year,sum
6,12,2004,1.812
7,12,2004,0
8,12,2004,0.004
9,12,2004,0.779000000000001
10,12,2004,0.003
11,12,2004,0.454
12,12,2004,0.453
1,13,2004,1.042
2,13,2004,0.663
3,13,2004,0.033
4,13,2004,2.06
5,13,2004,0.367
6,13,2004,1.525
7,13,2004,0.249
8,13,2004,0
9,13,2004,4.749
10,13,2004,0
11,13,2004,0.189
12,13,2004,3.99999999999999
1,14,2004,3.257
2,14,2004,2.27999999999999
3,14,2004,0.694000000000001
4,14,2004,2.143
5,14,2004,0.05
6,14,2004,0.383
7,14,2004,0.006
8,14,2004,0.101
9,14,2004,1.834
10,14,2004,0.003
11,14,2004,0.57
12,14,2004,3.198
1,15,2004,2.64599999999999
2,15,2004,1.587
3,15,2004,0.001
4,15,2004,2.10499999999999
5,15,2004,0.875000000000001
6,15,2004,0
7,15,2004,0.004
8,15,2004,0.027
9,15,2004,2.943
10,15,2004,0.804000000000001
11,15,2004,2.601
12,15,2004,0.008
1,16,2004,0.03
2,16,2004,4.59999999999999
3,16,2004,0.107
4,16,2004,1.461
5,16,2004,1.906
6,16,2004,0.001
7,16,2004,0
8,16,2004,0.111
9,16,2004,2.087
10,16,2004,4.08499999999999
11,16,2004,0.999000000000001
12,16,2004,0.08
1,17,2004,0.57
2,17,2004,4.30599999999999
3,17,2004,0.587
4,17,2004,0.732000000000001
5,17,2004,0.956000000000001
6,17,2004,0.133
7,17,2004,0.003
8,17,2004,0.65
9,17,2004,3.932
10,17,2004,8.128
11,17,2004,0.866000000000001
12,17,2004,0.075
1,18,2004,1.81899999999999
2,18,2004,1.489
3,18,2004,2.814
4,18,2004,1.207
5,18,2004,1.058
6,18,2004,0.104
7,18,2004,1.798
8,18,2004,1.071
9,18,2004,2.272
10,18,2004,1.855
11,18,2004,3.57899999999999
12,18,2004,0
1,19,2004,0.908000000000001
2,19,2004,0.203
3,19,2004,0.811000000000001
4,19,2004,2.50499999999999
5,19,2004,1.877
6,19,2004,0.212
7,19,2004,1.489
8,19,2004,0.516
9,19,2004,0.975000000000001
10,19,2004,3.094
11,19,2004,0.078
12,19,2004,0.546
1,20,2004,0.015
2,20,2004,0.007
3,20,2004,0
4,20,2004,2.514
5,20,2004,1.808
6,20,2004,0.019
7,20,2004,0.403
8,20,2004,0.156
9,20,2004,0.118
10,20,2004,0.835000000000001
11,20,2004,0.001
12,20,2004,0.147
1,21,2004,0.034
2,21,2004,0.016
3,21,2004,0.1
4,21,2004,1.194
5,21,2004,2.339
6,21,2004,0.061
7,21,2004,0
8,21,2004,3.884
9,21,2004,0
10,21,2004,0.973000000000001
11,21,2004,0.108
12,21,2004,0.508
1,22,2004,2.102
2,22,2004,0.256
3,22,2004,0.17
4,22,2004,0
5,22,2004,4.18
6,22,2004,0.013
7,22,2004,0
8,22,2004,4.721
9,22,2004,0.597
10,22,2004,2.23199999999999
11,22,2004,0.456
12,22,2004,0.024
1,23,2004,4.17999999999999
2,23,2004,0.783000000000001
3,23,2004,0.672
4,23,2004,0.473
5,23,2004,1.231
6,23,2004,0
7,23,2004,0
8,23,2004,0.943000000000001
9,23,2004,0.008
10,23,2004,1.17
11,23,2004,1.83299999999999
12,23,2004,0
1,24,2004,2.82699999999999
2,24,2004,2.79299999999999
3,24,2004,3.92099999999999
4,24,2004,0
5,24,2004,0.495
6,24,2004,0.213
7,24,2004,0
8,24,2004,9.544
9,24,2004,0
10,24,2004,0.38
11,24,2004,7.991
12,24,2004,0.079
1,25,2004,1.103
2,25,2004,3.82699999999999
3,25,2004,4.36099999999999
4,25,2004,0
5,25,2004,1.389
6,25,2004,0.511
7,25,2004,0
8,25,2004,7.19999999999999
9,25,2004,0
10,25,2004,2.15
11,25,2004,1.644
12,25,2004,4.39699999999999
1,26,2004,2.538
2,26,2004,2.106
3,26,2004,3.44899999999999
4,26,2004,0
5,26,2004,3.01499999999999
6,26,2004,1.135
7,26,2004,0
8,26,2004,2.65099999999999
9,26,2004,0.001
10,26,2004,0.774
11,26,2004,0.721
12,26,2004,1.896
1,27,2004,1.231
2,27,2004,1.621
3,27,2004,1.362
4,27,2004,0.977000000000001
5,27,2004,4.66999999999999
6,27,2004,0.091
7,27,2004,0
8,27,2004,0.293
9,27,2004,0
10,27,2004,0
11,27,2004,0.901000000000001
12,27,2004,0
1,28,2004,5.80899999999999
2,28,2004,0.539
3,28,2004,0
4,28,2004,0.486
5,28,2004,2.356
6,28,2004,0.126
7,28,2004,0.006
8,28,2004,0.27
9,28,2004,0
10,28,2004,0.065
11,28,2004,0.002
12,28,2004,0.044
1,29,2004,9.789
2,29,2004,0.987000000000001
3,29,2004,0.245
4,29,2004,0
5,29,2004,1.104
6,29,2004,0.119
7,29,2004,0.012
8,29,2004,0.015
9,29,2004,0.005
10,29,2004,1.866
11,29,2004,0.901000000000001
12,29,2004,2.75799999999999
1,30,2004,4.52499999999999
3,30,2004,1.773
4,30,2004,0
5,30,2004,2.185
6,30,2004,0.159
7,30,2004,0
8,30,2004,0.001
9,30,2004,0
10,30,2004,2.226
11,30,2004,0.971000000000001
12,30,2004,1.395
1,31,2004,2.55499999999999
3,31,2004,0.252
5,31,2004,0.046
7,31,2004,0
8,31,2004,0.123
10,31,2004,0.527
12,31,2004,1.246
1,1,2005,1.497
2,1,2005,0.052
3,1,2005,1.283
4,1,2005,4.162
5,1,2005,0.432
6,1,2005,1.156
7,1,2005,0.078
8,1,2005,0.147
9,1,2005,0.15
10,1,2005,2.235
11,1,2005,5.451
12,1,2005,2.64999999999999
1,2,2005,0.028
2,2,2005,0.038
3,2,2005,0.900000000000001
4,2,2005,1.531
5,2,2005,0.737000000000001
6,2,2005,0.36
7,2,2005,0.234
8,2,2005,0
9,2,2005,0.005
10,2,2005,2.315
11,2,2005,1.277
12,2,2005,1.89299999999999
1,3,2005,0
2,3,2005,0.033
3,3,2005,0.015
4,3,2005,3.38599999999999
5,3,2005,0.269
6,3,2005,0.057
7,3,2005,0
8,3,2005,0
9,3,2005,0.042
10,3,2005,2.071
11,3,2005,5.97399999999999
12,3,2005,0.746
1,4,2005,0.001
2,4,2005,3.144
3,4,2005,0.074
4,4,2005,0.943000000000001
5,4,2005,2.11599999999999
6,4,2005,0.055
7,4,2005,0.003
8,4,2005,0
9,4,2005,0.299
10,4,2005,0.182
11,4,2005,4.10699999999999
12,4,2005,0.093
1,5,2005,0
2,5,2005,0.641
3,5,2005,0.1
4,5,2005,1.283
5,5,2005,0.229
6,5,2005,3.816
7,5,2005,2.358
8,5,2005,0
9,5,2005,0
10,5,2005,0.296
11,5,2005,6.16099999999999
12,5,2005,0.36
1,6,2005,2.108
2,6,2005,3.125
3,6,2005,0.099
4,6,2005,0.571
5,6,2005,0.496
6,6,2005,1.219
7,6,2005,1.33
8,6,2005,0
9,6,2005,0
10,6,2005,2.649
11,6,2005,1.415
12,6,2005,0.047
1,7,2005,5.079
2,7,2005,0
3,7,2005,0.266
4,7,2005,3.768
5,7,2005,0.321
6,7,2005,1.569
7,7,2005,0.052
8,7,2005,0
9,7,2005,0
10,7,2005,0.862000000000001
11,7,2005,1.706
12,7,2005,0.104
1,8,2005,2.362
2,8,2005,0
3,8,2005,0.236
4,8,2005,0.158
5,8,2005,3.00299999999999
6,8,2005,0.479
7,8,2005,5.061
8,8,2005,0
9,8,2005,0.096
10,8,2005,0.966000000000001
11,8,2005,0.503
12,8,2005,0
1,9,2005,0.885000000000001
2,9,2005,0
3,9,2005,0.924000000000001
4,9,2005,0.037
5,9,2005,7.156
6,9,2005,0.014
7,9,2005,0.872000000000001
8,9,2005,0.016
9,9,2005,1.336
10,9,2005,0.153
11,9,2005,0.253
12,9,2005,0
1,10,2005,0.237
2,10,2005,0
3,10,2005,0
4,10,2005,1.977
5,10,2005,2.20199999999999
6,10,2005,0.336
7,10,2005,0.886000000000001
8,10,2005,0.038
9,10,2005,2.72499999999999
10,10,2005,1.891
11,10,2005,1.641
12,10,2005,0
1,11,2005,0.541
2,11,2005,0.026
3,11,2005,0.018
4,11,2005,2.973
5,11,2005,0.104
6,11,2005,1.333
7,11,2005,0.808
8,11,2005,0.148
9,11,2005,0.999000000000001
10,11,2005,0.011
11,11,2005,4.11499999999999
12,11,2005,0
1,12,2005,1.567
2,12,2005,1.334
3,12,2005,0.006
4,12,2005,2.277
5,12,2005,0.012
6,12,2005,0.49
7,12,2005,0.043
8,12,2005,0.014
9,12,2005,0.405
10,12,2005,1.926
11,12,2005,1.488
12,12,2005,0.161
1,13,2005,0.386
2,13,2005,0.931000000000001
3,13,2005,0.002
4,13,2005,1.112
5,13,2005,0.298
6,13,2005,0.686
7,13,2005,0.115
8,13,2005,0
9,13,2005,0
10,13,2005,0.418
11,13,2005,3.73699999999999
12,13,2005,0.034
1,14,2005,0.016
2,14,2005,0.469
3,14,2005,0
4,14,2005,0.567
5,14,2005,2.41299999999999
6,14,2005,0.509
7,14,2005,0
8,14,2005,0
9,14,2005,0.028
10,14,2005,2.284
11,14,2005,0.161
12,14,2005,0.001
1,15,2005,3.25899999999999
2,15,2005,0
3,15,2005,0
4,15,2005,3.415
5,15,2005,4.96099999999999
6,15,2005,0.036
7,15,2005,0.439
8,15,2005,0
9,15,2005,0.244
10,15,2005,0.661
11,15,2005,0.152
12,15,2005,0
1,16,2005,1.594
2,16,2005,0
3,16,2005,3.073
4,16,2005,4.625
5,16,2005,2.382
6,16,2005,2.094
7,16,2005,0.205
8,16,2005,0.063
9,16,2005,1.522
10,16,2005,1.702
11,16,2005,0.158
12,16,2005,0
1,17,2005,16.344
2,17,2005,0
3,17,2005,0.371
4,17,2005,1.724
5,17,2005,1.758
6,17,2005,3.195
7,17,2005,0
8,17,2005,2.498
9,17,2005,0.072
10,17,2005,1.472
11,17,2005,0
12,17,2005,0
1,18,2005,8.24499999999999
2,18,2005,0
3,18,2005,0.579
4,18,2005,0.543
5,18,2005,5.26199999999999
6,18,2005,1.177
7,18,2005,0
8,18,2005,0.042
9,18,2005,0.005
10,18,2005,0.297
11,18,2005,0
12,18,2005,0.34
1,19,2005,3.225
2,19,2005,0.03
3,19,2005,5.46099999999999
4,19,2005,0.058
5,19,2005,2.43899999999999
6,19,2005,0.202
7,19,2005,0
8,19,2005,0
9,19,2005,0.05
10,19,2005,3.70699999999999
11,19,2005,0
12,19,2005,2.85299999999999
1,20,2005,2.112
2,20,2005,0.134
3,20,2005,5.04699999999999
4,20,2005,0.021
5,20,2005,2.374
6,20,2005,0
7,20,2005,0
8,20,2005,0
9,20,2005,0.003
10,20,2005,0.261
11,20,2005,0
12,20,2005,5.70899999999999
1,21,2005,0.368
2,21,2005,0
3,21,2005,0.646
4,21,2005,0.067
5,21,2005,1.187
6,21,2005,0.471
7,21,2005,0.052
8,21,2005,0
9,21,2005,0
10,21,2005,0.005
11,21,2005,0
12,21,2005,5.90199999999999
1,22,2005,4.35899999999999
2,22,2005,0
3,22,2005,0.194
4,22,2005,0.142
5,22,2005,1.163
6,22,2005,0.842000000000001
7,22,2005,2.573
8,22,2005,0.045
9,22,2005,0.005
10,22,2005,0.103
11,22,2005,0
12,22,2005,8.475
1,23,2005,0.37
2,23,2005,0
3,23,2005,0.554
4,23,2005,1.859
5,23,2005,0.322
6,23,2005,0
7,23,2005,0
8,23,2005,0.15
9,23,2005,0
10,23,2005,0.341
11,23,2005,0
12,23,2005,6.425
1,24,2005,0.012
2,24,2005,0
3,24,2005,0.692
4,24,2005,1.045
5,24,2005,0.086
6,24,2005,0.223
7,24,2005,0
8,24,2005,0
9,24,2005,0
10,24,2005,0
11,24,2005,1.213
12,24,2005,5.89099999999999
1,25,2005,0.139
2,25,2005,0
3,25,2005,0.224
4,25,2005,0.303
5,25,2005,0
6,25,2005,0.078
7,25,2005,0
8,25,2005,0
9,25,2005,0
10,25,2005,1.783
11,25,2005,4.50899999999999
12,25,2005,4.80599999999999
1,26,2005,1.399
2,26,2005,0
3,26,2005,11.403
4,26,2005,0.101
5,26,2005,0
6,26,2005,1.843
7,26,2005,0
8,26,2005,0
9,26,2005,0
10,26,2005,0.739
11,26,2005,0.704000000000001
12,26,2005,3.23799999999999
1,27,2005,0.308
2,27,2005,0.01
3,27,2005,6.703
4,27,2005,0.564
5,27,2005,0
6,27,2005,3.22
7,27,2005,0
8,27,2005,0.083
9,27,2005,0
10,27,2005,1.022
11,27,2005,0.482
12,27,2005,4.23699999999999
1,28,2005,1.189
2,28,2005,2.56699999999999
3,28,2005,3.30199999999999
4,28,2005,0.303
5,28,2005,0.001
6,28,2005,1.222
7,28,2005,0
8,28,2005,0.908000000000001
9,28,2005,0.454
10,28,2005,2.85499999999999
11,28,2005,1.488
12,28,2005,6.63199999999999
1,29,2005,0.586
3,29,2005,4.03099999999999
4,29,2005,1.264
5,29,2005,0.072
6,29,2005,0.033
7,29,2005,0
8,29,2005,1.341
9,29,2005,7.398
10,29,2005,1.449
11,29,2005,3.30099999999999
12,29,2005,2.54099999999999
1,30,2005,0.372
3,30,2005,0.657
4,30,2005,0.394
5,30,2005,0.016
6,30,2005,0.282
7,30,2005,0
8,30,2005,0.084
9,30,2005,6.84799999999999
10,30,2005,2.995
11,30,2005,0.483
12,30,2005,7.70499999999999
1,31,2005,0.822000000000001
3,31,2005,1.677
5,31,2005,2.367
7,31,2005,0.016
8,31,2005,0
10,31,2005,8.31699999999999
12,31,2005,4.151
1,1,2006,2.55999999999999
2,1,2006,4.5
3,1,2006,0.997
4,1,2006,3.56099999999999
5,1,2006,0.226
6,1,2006,2.251
7,1,2006,0.017
8,1,2006,0
9,1,2006,0
10,1,2006,0.001
11,1,2006,0.141
12,1,2006,0.214
1,2,2006,2.003
2,2,2006,3.81099999999999
3,2,2006,2.524
4,2,2006,0.779
5,2,2006,0
6,2,2006,3.88499999999999
7,2,2006,0.011
8,2,2006,0
9,2,2006,0
10,2,2006,0.005
11,2,2006,6.59199999999999
12,2,2006,0.007
1,3,2006,2.44199999999999
2,3,2006,3.776
3,3,2006,0.322
4,3,2006,2.96299999999999
5,3,2006,0
6,3,2006,0.409
7,3,2006,0
8,3,2006,0
9,3,2006,0.017
10,3,2006,0.485
11,3,2006,6.783
12,3,2006,0.094
1,4,2006,0.673
2,4,2006,5.905
3,4,2006,0.299
4,4,2006,0.399
5,4,2006,0
6,4,2006,5.03699999999999
7,4,2006,0.209
8,4,2006,0
9,4,2006,0.03
10,4,2006,0.4
11,4,2006,8.111
12,4,2006,1.044
1,5,2006,5.191
2,5,2006,0.153
3,5,2006,2.43099999999999
4,5,2006,1.81
5,5,2006,0
6,5,2006,0.049
7,5,2006,0.317
8,5,2006,0
9,5,2006,0.001
10,5,2006,0.009
11,5,2006,7.34899999999999
12,5,2006,0.063
1,6,2006,6.22499999999999
2,6,2006,0.004
3,6,2006,3.122
4,6,2006,0.195
5,6,2006,0.569
6,6,2006,0.001
7,6,2006,0.797000000000001
8,6,2006,0
9,6,2006,0
10,6,2006,0.252
11,6,2006,22.526
12,6,2006,0.003
1,7,2006,4.18699999999999
2,7,2006,0.042
3,7,2006,1.229
4,7,2006,0.265
5,7,2006,1.675
6,7,2006,0.254
7,7,2006,0.002
8,7,2006,0.006
9,7,2006,0
10,7,2006,0.249
11,7,2006,9.15
12,7,2006,0.035
1,8,2006,2.001
2,8,2006,0.36
3,8,2006,6.54099999999999
4,8,2006,4.34499999999999
5,8,2006,0.257
6,8,2006,1.022
7,8,2006,0
8,8,2006,0.269
9,8,2006,0.046
10,8,2006,0.539
11,8,2006,1.97599999999999
12,8,2006,0.034
1,9,2006,10.276
2,9,2006,0
3,9,2006,2.756
4,9,2006,1.603
5,9,2006,0
6,9,2006,0.375
7,9,2006,0.278
8,9,2006,0.282
9,9,2006,0.292
10,9,2006,0
11,9,2006,1.59
12,9,2006,1.502
1,10,2006,11.136
2,10,2006,0
3,10,2006,1.331
4,10,2006,1.409
5,10,2006,0
6,10,2006,1.821
7,10,2006,0.482
8,10,2006,0.564
9,10,2006,0
10,10,2006,0
11,10,2006,8.74
12,10,2006,2.34899999999999
1,11,2006,3.932
2,11,2006,0.009
3,11,2006,0.439
4,11,2006,0.734000000000001
5,11,2006,0.161
6,11,2006,1.061
7,11,2006,0.0970000000000001
8,11,2006,0.075
9,11,2006,0
10,11,2006,0
11,11,2006,2.924
12,11,2006,8.951
1,12,2006,6.32099999999999
2,12,2006,0.049
3,12,2006,0.336
4,12,2006,1.366
5,12,2006,0.049
6,12,2006,3.56899999999999
7,12,2006,1.56
8,12,2006,0.001
9,12,2006,0
10,12,2006,0
11,12,2006,8.54799999999999
12,12,2006,3.92299999999999
1,13,2006,5.605
2,13,2006,0.536
3,13,2006,0.362
4,13,2006,2.64
5,13,2006,0
6,13,2006,2.62899999999999
7,13,2006,0.155
8,13,2006,0
9,13,2006,0.195
10,13,2006,0
11,13,2006,4.71199999999999
12,13,2006,5.47399999999999
1,14,2006,1.983
2,14,2006,0.459
3,14,2006,1.451
4,14,2006,4.25099999999999
5,14,2006,0
6,14,2006,2.459
7,14,2006,0.162
8,14,2006,0
9,14,2006,1.839
10,14,2006,0.835000000000001
11,14,2006,0.167
12,14,2006,11.605
1,15,2006,0.518
2,15,2006,0.005
3,15,2006,1.471
4,15,2006,3.44399999999999
5,15,2006,0
6,15,2006,0.364
7,15,2006,0.001
8,15,2006,0.001
9,15,2006,1.433
10,15,2006,5.658
11,15,2006,9.22499999999999
12,15,2006,2.618
1,16,2006,8.918
2,16,2006,0.27
3,16,2006,3.625
4,16,2006,1.235
5,16,2006,0.005
6,16,2006,1.413
7,16,2006,0
8,16,2006,0.361
9,16,2006,0.076
10,16,2006,2.41
11,16,2006,0.49
12,16,2006,0.104
1,17,2006,2.28999999999999
2,17,2006,0.002
3,17,2006,2.051
4,17,2006,0.674
5,17,2006,0.004
6,17,2006,0.195
7,17,2006,0
8,17,2006,0.028
9,17,2006,1.883
10,17,2006,0.065
11,17,2006,0.929000000000001
12,17,2006,0.003
1,18,2006,1.034
2,18,2006,0
3,18,2006,0.49
4,18,2006,0
5,18,2006,0.134
6,18,2006,0.05
7,18,2006,0
8,18,2006,0
9,18,2006,2.659
10,18,2006,0.990000000000001
11,18,2006,0.18
12,18,2006,0.064
1,19,2006,2.173
2,19,2006,0
3,19,2006,0.008
4,19,2006,0.281
5,19,2006,3.53
6,19,2006,0.142
7,19,2006,0
8,19,2006,0
9,19,2006,1.591
10,19,2006,1.379
11,19,2006,5.19899999999999
12,19,2006,0.278
1,20,2006,3.56499999999999
2,20,2006,0.201
3,20,2006,0.225
4,20,2006,1.155
5,20,2006,2.855
6,20,2006,0.001
7,20,2006,0
8,20,2006,0
9,20,2006,2.82899999999999
10,20,2006,0.041
11,20,2006,3.09599999999999
12,20,2006,2.251
1,21,2006,0.634
2,21,2006,0.717000000000001
3,21,2006,1.557
4,21,2006,0.709000000000001
5,21,2006,1.6
6,21,2006,0
7,21,2006,0
8,21,2006,0.019
9,21,2006,0.968000000000001
10,21,2006,0
11,21,2006,5.00599999999999
12,21,2006,3.35499999999999
1,22,2006,0.52
2,22,2006,1.831
3,22,2006,3.208
4,22,2006,0.009
5,22,2006,3.96
6,22,2006,0
7,22,2006,0.001
8,22,2006,0.007
9,22,2006,0
10,22,2006,0
11,22,2006,4.113
12,22,2006,0.49
1,23,2006,0.11
2,23,2006,3.337
3,23,2006,1.775
4,23,2006,0
5,23,2006,2.55399999999999
6,23,2006,0
7,23,2006,0.014
8,23,2006,0.015
9,23,2006,0
10,23,2006,0.004
11,23,2006,5.54399999999999
12,23,2006,3.53699999999999
1,24,2006,0.016
2,24,2006,0.015
3,24,2006,3.29899999999999
4,24,2006,0.019
5,24,2006,1.897
6,24,2006,0
7,24,2006,0.016
8,24,2006,0.008
9,24,2006,0
10,24,2006,1.399
11,24,2006,2.202
12,24,2006,6.05299999999999
1,25,2006,1.54
2,25,2006,0.072
3,25,2006,1.043
4,25,2006,0.101
5,25,2006,2.329
6,25,2006,0
7,25,2006,0.007
8,25,2006,0
9,25,2006,0
10,25,2006,0.087
11,25,2006,1.231
12,25,2006,1.644
1,26,2006,3.56599999999999
2,26,2006,3.223
3,26,2006,1.019
4,26,2006,0.127
5,26,2006,3.133
6,26,2006,0
7,26,2006,0
8,26,2006,0
9,26,2006,0
10,26,2006,0.511
11,26,2006,6.79299999999999
12,26,2006,5.57299999999999
1,27,2006,2.63299999999999
2,27,2006,3.08999999999999
3,27,2006,0.0830000000000001
4,27,2006,0.01
5,27,2006,3.072
6,27,2006,0
7,27,2006,0
8,27,2006,0
9,27,2006,0
10,27,2006,0.168
11,27,2006,2.046
12,27,2006,1.6
1,28,2006,6.31199999999999
2,28,2006,4.625
3,28,2006,1.304
4,28,2006,0.03
5,28,2006,2.41399999999999
6,28,2006,0
7,28,2006,0
8,28,2006,0
9,28,2006,0
10,28,2006,0.066
11,28,2006,0.207
12,28,2006,0
1,29,2006,9.797
3,29,2006,0.329
4,29,2006,1.759
5,29,2006,0.505
6,29,2006,0.353
7,29,2006,0.014
8,29,2006,0.157
9,29,2006,0
10,29,2006,0.900000000000001
11,29,2006,1.499
12,29,2006,0.137
1,30,2006,6.41499999999999
3,30,2006,1.452
4,30,2006,0.037
5,30,2006,0.015
6,30,2006,0
7,30,2006,0.860000000000001
8,30,2006,0.908000000000001
9,30,2006,0
10,30,2006,0
11,30,2006,1.763
12,30,2006,0.049
1,31,2006,5.688
3,31,2006,1.922
5,31,2006,0.730000000000001
7,31,2006,0.009
8,31,2006,0
10,31,2006,0
12,31,2006,0.008
1,1,2007,3.33999999999999
2,1,2007,0
3,1,2007,0.611
4,1,2007,0.701000000000001
5,1,2007,0.758000000000001
6,1,2007,0
7,1,2007,0.001
8,1,2007,0
9,1,2007,0
10,1,2007,1.878
11,1,2007,0.041
12,1,2007,3.26699999999999
1,2,2007,10.758
2,2,2007,0
3,2,2007,1.762
4,2,2007,0.774000000000001
5,2,2007,2.867
6,2,2007,0.072
7,2,2007,0.002
8,2,2007,0
9,2,2007,0.021
10,2,2007,5.82799999999999
11,2,2007,0.115
12,2,2007,12.455
1,3,2007,4.10599999999999
2,3,2007,0.689000000000001
3,3,2007,0.204
4,3,2007,0.091
5,3,2007,0.891000000000001
6,3,2007,0.131
7,3,2007,0.002
8,3,2007,0.025
9,3,2007,1.269
10,3,2007,2.109
11,3,2007,0.482
12,3,2007,18.441
1,4,2007,2.02699999999999
2,4,2007,0.282
3,4,2007,0.319
4,4,2007,0.22
5,4,2007,0.712000000000001
6,4,2007,2.249
7,4,2007,0
8,4,2007,0.074
9,4,2007,1.086
10,4,2007,1.169
11,4,2007,0.292
12,4,2007,4.224
1,5,2007,7.483
2,5,2007,0.012
3,5,2007,1.417
4,5,2007,0
5,5,2007,0.018
6,5,2007,3.32799999999999
7,5,2007,0
8,5,2007,0.14
9,5,2007,0.006
10,5,2007,0.073
11,5,2007,0
12,5,2007,0.579
1,6,2007,2.059
2,6,2007,0.257
3,6,2007,0.386
4,6,2007,0.007
5,6,2007,0.18
6,6,2007,0.456
7,6,2007,0
8,6,2007,0.017
9,6,2007,0.015
10,6,2007,1.083
11,6,2007,0.044
12,6,2007,1.235
1,7,2007,6.89899999999999
2,7,2007,1.66
3,7,2007,3.098
4,7,2007,1.865
5,7,2007,0.019
6,7,2007,0.0890000000000001
7,7,2007,0
8,7,2007,0.278
9,7,2007,0
10,7,2007,3.607
11,7,2007,0.352
12,7,2007,0.216
1,8,2007,0.548
2,8,2007,0.933000000000001
3,8,2007,2.324
4,8,2007,2.549
5,8,2007,0.05
6,8,2007,0
7,8,2007,0.001
8,8,2007,0.178
9,8,2007,0
10,8,2007,0.126
11,8,2007,1.598
12,8,2007,0.014
1,9,2007,2.49399999999999
2,9,2007,1.98999999999999
3,9,2007,0.945000000000001
4,9,2007,3.46199999999999
5,9,2007,0.013
6,9,2007,2.88999999999999
7,9,2007,0
8,9,2007,0.026
9,9,2007,0
10,9,2007,1.259
11,9,2007,1.718
12,9,2007,0.067
1,10,2007,2.337
2,10,2007,1.51
3,10,2007,5.34299999999999
4,10,2007,0.57
5,10,2007,0.04
6,10,2007,1.083
7,10,2007,0
8,10,2007,0.036
9,10,2007,0
10,10,2007,2.20999999999999
11,10,2007,3.22399999999999
12,10,2007,0.055
1,11,2007,0.264
2,11,2007,3.472
3,11,2007,9.30099999999999
4,11,2007,0.539
5,11,2007,0
6,11,2007,0.297
7,11,2007,0.014
8,11,2007,0.013
9,11,2007,0
10,11,2007,0.036
11,11,2007,0.527
12,11,2007,0.313
1,12,2007,0
2,12,2007,1.006
3,12,2007,1.73
4,12,2007,0.229
5,12,2007,0.251
6,12,2007,0.007
7,12,2007,0.004
8,12,2007,0.575
9,12,2007,0
10,12,2007,0.091
11,12,2007,5.68399999999999
12,12,2007,0.321
1,13,2007,0.021
2,13,2007,0.244
3,13,2007,0.901000000000001
4,13,2007,2.086
5,13,2007,0.920000000000001
6,13,2007,0.438
7,13,2007,0.197
8,13,2007,0
9,13,2007,0
10,13,2007,0
